LeftShoulder,RightShoulder,LeftElbow,RightElbow,LeftWrist,RightWrist,LeftShoulderAngle,LeftShoulderNormal,RightShoulderAngle,RightShoulderNormal,LeftElbowAngle,LeftElbowNormal,RightElbowAngle,RightElbowNormal
0.0133915729821|0.373261958361|1.9297093153,0.428885400295|0.365844577551|1.8671156168,-0.207617774606|0.311633169651|1.94385612011,0.630190610886|0.378089696169|1.84576928616,-0.167320340872|0.557800352573|1.84418213367,0.577815771103|0.584593296051|1.81901812553,-163.0,2,175.0,2,66.0,2,80.0,2
0.0143474359065|0.372750610113|1.92957019806,0.429684251547|0.366065204144|1.86694073677,-0.206507354975|0.311130613089|1.94424831867,0.630980193615|0.378311365843|1.84553527832,-0.166803970933|0.557453811169|1.84423291683,0.578866362572|0.583528697491|1.81833207607,-163.0,2,175.0,2,66.0,2,80.0,2
0.017532100901|0.371455878019|1.92610776424,0.431094229221|0.366305559874|1.86678445339,-0.204339504242|0.310971260071|1.94520056248,0.632454395294|0.377499490976|1.84520745277,-0.165661334991|0.557441353798|1.84431290627,0.581310987473|0.581247746944|1.81609797478,-164.0,2,176.0,2,66.0,2,80.0,2
0.0191835928708|0.371937662363|1.92760276794,0.432893425226|0.366374880075|1.86647999287,-0.20165412128|0.311155498028|1.94848144054,0.634425997734|0.374706476927|1.84501814842,-0.163583397865|0.557139933109|1.84406280518,0.584246695042|0.575284659863|1.80050694942,-164.0,2,176.0,2,66.0,2,80.0,2
0.0204124096781|0.371978253126|1.92828631401,0.433838039637|0.365816086531|1.86684715748,-0.201373070478|0.311138808727|1.94984173775,0.659529983997|0.327979654074|1.8666741848,-0.162156328559|0.556830823421|1.84432196617,0.586449623108|0.550848662853|1.77105605602,-164.0,2,-168.0,2,65.0,2,65.0,2
0.0209264513105|0.371685445309|1.92833673954,0.434153825045|0.365940034389|1.86695897579,-0.201246470213|0.310855746269|1.95111978054,0.659266591072|0.326669901609|1.86801099777,-0.161407589912|0.556625664234|1.84436178207,0.586843788624|0.529555380344|1.7459000349,-164.0,2,-167.0,2,65.0,2,64.0,2
0.0216813739389|0.371160328388|1.9286916256,0.434782356024|0.366377055645|1.86754977703,-0.197851330042|0.309774577618|1.94942033291,0.658415436745|0.31933683157|1.88457465172,-0.159299790859|0.556085884571|1.84484827518,0.584267556667|0.457758754492|1.68348276615,-164.0,2,-163.0,1,65.0,2,63.0,2
0.022493340075|0.370616227388|1.92879390717,0.435326248407|0.367048054934|1.8685438633,-0.196677625179|0.30779927969|1.95007646084,0.640597462654|0.322251230478|1.89519476891,-0.157800227404|0.555159807205|1.84557080269,0.585260987282|0.343763828278|1.66439795494,-163.0,2,-161.0,1,65.0,2,69.0,2
0.0228927433491|0.369059234858|1.92888665199,0.435468018055|0.367560774088|1.86900758743,-0.195209518075|0.305185288191|1.9502594471,0.640327095985|0.401168465614|1.870875597,-0.157413199544|0.553077638149|1.8458083868,0.589904665947|0.246288910508|1.68105494976,-163.0,2,167.0,2,65.0,2,-72.0,2
0.0226983055472|0.368505060673|1.929210186,0.434535890818|0.367450833321|1.86838197708,-0.195034325123|0.303578317165|1.94958245754,0.63068407774|0.315093964338|1.84639072418,-0.157588511705|0.550740480423|1.84535229206,0.591782927513|0.146212488413|1.71542775631,-163.0,2,-165.0,2,65.0,2,-95.0,2
0.0225411746651|0.367797642946|1.92980635166,0.431883752346|0.366985917091|1.86522591114,-0.193354085088|0.300658077002|1.95103502274,0.626373231411|0.308104515076|1.84698009491,-0.157978102565|0.547083437443|1.84565281868,0.59385150671|0.119955912232|1.73720192909,-162.0,2,-163.0,2,65.0,2,-99.0,2
0.0225385464728|0.367593169212|1.92994177341,0.430563211441|0.3663585186|1.86294078827,-0.190108165145|0.298647165298|1.95202076435,0.623753905296|0.295178830624|1.84804677963,-0.158558219671|0.545594632626|1.8453258276,0.595247209072|0.104067251086|1.7483073473,-162.0,2,-159.0,2,65.0,2,-102.0,2
0.0226249285042|0.367609888315|1.92997503281,0.43076017499|0.366348028183|1.86275470257,-0.18996065855|0.298682063818|1.9519764185,0.624636769295|0.294513642788|1.85002088547,-0.158524483442|0.545356035233|1.8452078104,0.594515025616|0.0937803611159|1.74938178062,-162.0,2,-159.0,2,65.0,2,-102.0,2
0.0232306420803|0.367820233107|1.92972671986,0.431241571903|0.366423010826|1.86240434647,-0.189199581742|0.299365460873|1.95420050621,0.625817775726|0.281057804823|1.85059046745,-0.158157885075|0.54456448555|1.84376168251,0.593867599964|0.0880608484149|1.74999511242,-162.0,2,-156.0,2,65.0,2,-104.0,2
0.0241690464318|0.368396431208|1.92933666706,0.431414067745|0.365765988827|1.86124193668,-0.18704931438|0.300223946571|1.95313560963,0.626076102257|0.277957051992|1.84915280342,-0.156534656882|0.544598281384|1.8415055275,0.592838704586|0.0831374824047|1.74881219864,-162.0,2,-155.0,2,65.0,2,-104.0,2
0.0255340095609|0.369495749474|1.92879903316,0.432105541229|0.365803450346|1.86093819141,-0.185789600015|0.300842225552|1.9522742033,0.626499950886|0.27575135231|1.84719204903,-0.154670625925|0.544059872627|1.8383462429,0.593099057674|0.083008877933|1.74818360806,-161.0,2,-155.0,2,65.0,2,-105.0,2
0.0269591212273|0.370418131351|1.92538034916,0.432704806328|0.365814834833|1.86057281494,-0.18481849134|0.301461547613|1.95096826553,0.62703114748|0.274922966957|1.84603631496,-0.152763307095|0.542207419872|1.83251523972,0.593687713146|0.0840914472938|1.74634742737,-161.0,2,-155.0,2,64.0,2,-105.0,2
0.0293807908893|0.372652679682|1.92563509941,0.433459222317|0.36572048068|1.86009597778,-0.181022614241|0.302241384983|1.95310080051,0.627540111542|0.27434322238|1.84304571152,-0.152730897069|0.52862393856|1.81739234924,0.592210292816|0.08173456043|1.74360239506,-161.0,2,-156.0,2,64.0,2,-105.0,2
0.031433891505|0.374551862478|1.92674124241,0.434072375298|0.365691393614|1.85974550247,-0.17776055634|0.302739948034|1.96205019951,0.62773412466|0.274080455303|1.84258508682,-0.159075811505|0.466786682606|1.7958483696,0.592511117458|0.0835320875049|1.74265348911,-160.0,2,-156.0,2,66.0,1,-105.0,1
0.0333164781332|0.377436101437|1.92976689339,0.435665071011|0.363569170237|1.85706055164,-0.158427804708|0.299854815006|1.97798788548,0.628000915051|0.272866427898|1.84144937992,-0.166647881269|0.340596824884|1.76711273193,0.592352151871|0.0843808501959|1.742806077,-156.0,2,-156.0,2,75.0,1,-105.0,1
0.0343501493335|0.378723293543|1.93047749996,0.436020702124|0.363602221012|1.85717511177,-0.140559628606|0.310980111361|1.99975121021,0.627945303917|0.272150218487|1.84124851227,-0.155180066824|0.302095383406|1.75298321247,0.592135488987|0.0846323296428|1.74356913567,-155.0,2,-156.0,2,-74.0,1,-105.0,1
0.0360383428633|0.380189359188|1.93025445938,0.438442587852|0.360845029354|1.8547219038,-0.158404529095|0.369796007872|1.97983717918,0.627582728863|0.270131915808|1.84100365639,-0.169157043099|0.212746560574|1.76933813095,0.590904295444|0.0838695913553|1.74597656727,-173.0,2,-156.0,2,-83.0,1,-105.0,1
0.036759596318|0.378713965416|1.92355012894,0.440061867237|0.359565109015|1.85413193703,-0.154019892216|0.30835172534|1.94796168804,0.627300977707|0.266935586929|1.84051132202,-0.167049750686|0.133460134268|1.80166983604,0.588543534279|0.0800522565842|1.74871587753,-157.0,2,-156.0,2,-104.0,2,-105.0,2
0.0392976999283|0.379345625639|1.92103040218,0.44191467762|0.358342915773|1.854129076,-0.146009624004|0.288414657116|1.94146943092,0.627394676208|0.264243602753|1.84010219574,-0.160355404019|0.0951040759683|1.83261120319,0.586459815502|0.0769670307636|1.75021100044,-151.0,2,-156.0,2,-113.0,2,-105.0,2
0.0416232161224|0.378647774458|1.91794550419,0.44313403964|0.357453137636|1.85421621799,-0.142145246267|0.273361355066|1.94386565685,0.627079427242|0.262453615665|1.84043455124,-0.152438685298|0.0715073570609|1.84724497795,0.585248291492|0.075322471559|1.75065255165,-147.0,2,-155.0,2,-116.0,2,-105.0,2
0.0422048680484|0.378583580256|1.91766047478,0.443761318922|0.356906950474|1.85434615612,-0.137228906155|0.258241713047|1.95164895058,0.627126157284|0.260781496763|1.84112560749,-0.145129814744|0.0621719993651|1.85359561443,0.583598315716|0.0734807997942|1.75260102749,-144.0,2,-155.0,2,-117.0,2,-105.0,2
0.042580626905|0.378472328186|1.91781640053,0.444092512131|0.356616079807|1.85415256023,-0.133291020989|0.253171503544|1.95528805256,0.626622259617|0.260046154261|1.84097409248,-0.143013745546|0.0622924864292|1.8541135788,0.582396030426|0.0724364370108|1.75355195999,-142.0,2,-155.0,2,-117.0,2,-105.0,2
0.0429338701069|0.378360748291|1.91838490963,0.443972468376|0.356182008982|1.85376763344,-0.12881873548|0.247711613774|1.95844328403,0.625232875347|0.258282721043|1.84107279778,-0.138143882155|0.0588963292539|1.85119903088,0.580697357655|0.0707347616553|1.7536854744,-140.0,2,-154.0,2,-117.0,2,-105.0,2
0.0432410351932|0.37829837203|1.91850757599,0.443775713444|0.355863273144|1.85351574421,-0.128567516804|0.246559545398|1.9585300684,0.624248802662|0.257144838572|1.84069228172,-0.136787027121|0.058492898941|1.8496941328,0.579590797424|0.0696760341525|1.75319099426,-140.0,2,-154.0,2,-117.0,2,-105.0,2
0.0437311269343|0.377955764532|1.91880452633,0.443672269583|0.355492830276|1.85332262516,-0.126776412129|0.245101183653|1.95839750767,0.62288403511|0.255538672209|1.84004914761,-0.134388133883|0.0548014082015|1.84469723701,0.575428247452|0.0685496553779|1.75295543671,-139.0,2,-154.0,2,-117.0,2,-105.0,2
0.044428113848|0.377599030733|1.91916441917,0.443658143282|0.355209052563|1.8532948494,-0.125240772963|0.242015570402|1.95653688908,0.621781110764|0.254156351089|1.83908474445,-0.132751196623|0.0530130900443|1.84183263779,0.573498547077|0.0681921541691|1.75005412102,-139.0,2,-153.0,2,-118.0,2,-105.0,2
0.0450776852667|0.377186238766|1.91928935051,0.443379610777|0.354460805655|1.85333561897,-0.123262830079|0.239766165614|1.95466196537,0.620376348495|0.251770079136|1.83755266666,-0.131523996592|0.05111752823|1.83682596684,0.565230488777|0.0599520355463|1.74167180061,-138.0,2,-153.0,2,-118.0,2,-105.0,2
0.0462825670838|0.376423060894|1.91997110844,0.443018823862|0.353486359119|1.85496866703,-0.121988542378|0.237857684493|1.95370960236,0.619906127453|0.25073248148|1.83708059788,-0.131186723709|0.0484923645854|1.82868671417,0.563768684864|0.0548688545823|1.73270392418,-138.0,2,-153.0,2,-118.0,2,-105.0,2
0.0474306084216|0.375448524952|1.91951680183,0.442749708891|0.352802246809|1.85550963879,-0.120680451393|0.238099381328|1.9486477375,0.619727551937|0.250819325447|1.83271825314,-0.131279721856|0.0499443635345|1.81496906281,0.57674407959|0.074738457799|1.71573281288,-138.0,2,-153.0,2,-118.0,2,-107.0,2
0.0449177250266|0.373460590839|1.91728806496,0.442858606577|0.352107971907|1.85614693165,-0.120697312057|0.241502970457|1.94238162041,0.621654033661|0.254933655262|1.82025146484,-0.139814123511|0.0639644935727|1.79616415501,0.585290789604|0.0854257717729|1.69650602341,-139.0,2,-155.0,2,-118.0,2,-109.0,2
0.0456493347883|0.373517721891|1.91857969761,0.443404108286|0.351851791143|1.85773980618,-0.123383529484|0.24768692255|1.93940091133,0.623360157013|0.258727997541|1.81424105167,-0.145623013377|0.0759969130158|1.78845894337,0.590157806873|0.0906396582723|1.68202626705,-140.0,2,-156.0,2,-117.0,2,-110.0,2
0.0455886647105|0.373240292072|1.92324733734,0.447211027145|0.352217823267|1.86049795151,-0.143256247044|0.287494152784|1.92450559139,0.638439714909|0.295734703541|1.80256152153,-0.177138209343|0.146404713392|1.74405264854,0.61889141798|0.166387394071|1.63273334503,-151.0,2,-165.0,2,-112.0,1,-108.0,1
0.0436953231692|0.374424248934|1.92711830139,0.451929569244|0.359446883202|1.86394453049,-0.158539280295|0.327924877405|1.91701984406,0.648770272732|0.373185008764|1.80303430557,-0.213827863336|0.243312805891|1.70864069462,0.637771368027|0.242428436875|1.58101570606,-161.0,2,170.0,1,-111.0,1,-100.0,1
0.0406838022172|0.381071597338|1.9317432642,0.455027014017|0.376766204834|1.86994242668,-0.16599227488|0.386164218187|1.91076231003,0.634044766426|0.450074255466|1.79250192642,-0.270628720522|0.38363853097|1.64756393433,0.659596800804|0.347536414862|1.52628552914,166.0,1,154.0,2,-117.0,1,-107.0,1
0.0410919636488|0.392158269882|1.93503904343,0.4540566504|0.393210053444|1.8761677742,-0.157198265195|0.451649934053|1.89694869518,0.629738628864|0.467625409365|1.79408204556,-0.274508059025|0.510751008987|1.71674704552,0.671862602234|0.469636887312|1.5501383543,155.0,1,153.0,2,136.0,1,-122.0,1
0.0435356982052|0.407297492027|1.93420934677,0.451700538397|0.405002862215|1.88049077988,-0.158473357558|0.527153432369|1.88641166687,0.615439891815|0.512651443481|1.79157948494,-0.280607879162|0.650305867195|1.74255716801,0.671184897423|0.656390190125|1.60604310036,144.0,2,144.0,2,149.0,1,142.0,1
0.0458278693259|0.424351543188|1.93201887608,0.447315663099|0.420661211014|1.88356459141,-0.140892863274|0.579449236393|1.89364850521,0.600008547306|0.575627982616|1.78851163387,-0.266162067652|0.771484136581|1.78845131397,0.672911822796|0.789187014103|1.63774859905,138.0,2,133.0,2,157.0,2,155.0,2
0.0485195331275|0.437793523073|1.92918586731,0.441318869591|0.437701493502|1.88116872311,-0.11510629952|0.614779353142|1.90820586681,0.57792454958|0.614925444126|1.80433166027,-0.233869165182|0.85550057888|1.84437870979,0.644358098507|0.826486110687|1.71168231964,131.0,2,128.0,2,162.0,2,161.0,2
0.0484169349074|0.436380684376|1.92990601063,0.44052991271|0.447559863329|1.88188898563,-0.105934619904|0.641295969486|1.917355299,0.571989715099|0.635383188725|1.81145942211,-0.220227316022|0.876691639423|1.86484611034,0.634365260601|0.841989517212|1.7415573597,125.0,2,127.0,2,166.0,2,163.0,2
0.0527196638286|0.461222290993|1.93351018429,0.439784258604|0.461891114712|1.8861528635,-0.0889638140798|0.689192652702|1.93324446678,0.553338885307|0.679577946663|1.83714973927,-0.183639720082|0.906031250954|1.90994036198,0.606606304646|0.869952380657|1.79809093475,121.0,2,118.0,2,170.0,2,168.0,2
0.0529949776828|0.46301433444|1.93540000916,0.438496828079|0.463125020266|1.88635253906,-0.0796751528978|0.69745028019|1.9395083189,0.545112133026|0.686596989632|1.84662675858,-0.165755599737|0.907251000404|1.92221868038,0.609019041061|0.95031952858|1.82486498356,119.0,2,116.0,2,171.0,2,167.0,2
0.0534938126802|0.465596079826|1.93723416328,0.4370919168|0.46499183774|1.88754618168,-0.0746696665883|0.698036670685|1.94238805771,0.541072666645|0.690566003323|1.85124051571,-0.157437741756|0.905291259289|1.92533731461,0.599871754646|0.953110873699|1.83224081993,119.0,2,115.0,2,171.0,2,167.0,2
